[40]rt_x,[40]rt_z,[41]rt_x,[41]rt_z,[42]rt_x,[44]rt_x,[44]rt_z,[45]rt_z,[46]rt_z,[48]rt_z,[49]rt_z,[50]rt_z,[52]rt_x,[52]rt_z,[53]rt_z,[54]rt_z,[56]rt_x,[56]rt_z,[57]rt_z,[58]rt_z,FingersNumber
-63.35548,-38.60964,-52.17871,9.277876,-11.11086,-15,-85.19326,4.43641,2.218205,-80.2897,-80.2897,-80.2897,15,-61.63652,-61.63652,-61.63652,25,-56.55535,-56.55535,-56.55535,1
-63.35548,-38.60964,-52.17871,9.277876,-11.11086,-15,-85.19326,4.43641,2.218205,-80.2897,-80.2897,-80.2897,15,-61.63652,-61.63652,-61.63652,25,-56.55535,-56.55535,-56.55535,1
-63.35548,-38.60964,-52.17871,9.277876,-11.11086,-15,-85.19326,4.43641,2.218205,-80.2897,-80.2897,-80.2897,15,-61.63652,-61.63652,-61.63652,25,-56.55535,-56.55535,-56.55535,1
-63.35548,-38.60964,-52.17871,9.277876,-11.11086,-15,-85.19326,4.43641,2.218205,-80.2897,-80.2897,-80.2897,15,-61.63652,-61.63652,-61.63652,25,-56.55535,-56.55535,-56.55535,1
-63.35548,-38.60964,-52.17871,9.277876,-11.11086,-15,-85.19326,4.43641,2.218205,-80.2897,-80.2897,-80.2897,15,-61.63652,-61.63652,-61.63652,25,-56.55535,-56.55535,-56.55535,1
-63.35548,-38.60964,-52.17871,9.277876,-11.11086,-15,-85.19326,4.43641,2.218205,-80.2897,-80.2897,-80.2897,15,-61.63652,-61.63652,-61.63652,25,-56.55535,-56.55535,-56.55535,1
-63.35548,-38.60964,-52.17871,9.277876,-11.11086,-15,-85.19326,4.43641,2.218205,-80.2897,-80.2897,-80.2897,15,-61.63652,-61.63652,-61.63652,25,-56.55535,-56.55535,-56.55535,1
-63.35548,-38.60964,-52.17871,9.277876,-11.11086,-15,-85.19326,4.43641,2.218205,-80.2897,-80.2897,-80.2897,15,-61.63652,-61.63652,-61.63652,25,-56.55535,-56.55535,-56.55535,1
-63.35548,-38.60964,-52.17871,9.277876,-11.11086,-15,-85.19326,4.43641,2.218205,-80.2897,-80.2897,-80.2897,15,-61.63652,-61.63652,-61.63652,25,-56.55535,-56.55535,-56.55535,1
-63.35548,-38.60964,-52.17871,9.277876,-11.11086,-15,-85.19326,4.43641,2.218205,-80.2897,-80.2897,-80.2897,15,-61.63652,-61.63652,-61.63652,25,-56.55535,-56.55535,-56.55535,1
-63.35548,-38.60964,-52.17871,9.277876,-11.11086,-15,-85.19326,4.43641,2.218205,-80.2897,-80.2897,-80.2897,15,-61.63652,-61.63652,-61.63652,25,-56.55535,-56.55535,-56.55535,1
-63.35548,-38.60964,-52.17871,9.277876,-11.11086,-15,-85.19326,4.43641,2.218205,-80.2897,-80.2897,-80.2897,15,-61.63652,-61.63652,-61.63652,25,-56.55535,-56.55535,-56.55535,1
-63.35548,-38.60964,-52.17871,9.277876,-11.11086,-15,-85.19326,4.43641,2.218205,-80.2897,-80.2897,-80.2897,15,-61.63652,-61.63652,-61.63652,25,-56.55535,-56.55535,-56.55535,1
-63.35548,-38.60964,-52.17871,9.277876,-11.11086,-15,-85.19326,4.43641,2.218205,-80.2897,-80.2897,-80.2897,15,-61.63652,-61.63652,-61.63652,25,-56.55535,-56.55535,-56.55535,1
-63.35548,-38.60964,-52.17871,9.277876,-11.11086,-15,-85.19326,4.43641,2.218205,-80.2897,-80.2897,-80.2897,15,-61.63652,-61.63652,-61.63652,25,-56.55535,-56.55535,-56.55535,1
-63.35548,-38.60964,-52.17871,9.277876,-11.11086,-15,-85.19326,4.43641,2.218205,-80.2897,-80.2897,-80.2897,15,-61.63652,-61.63652,-61.63652,25,-56.55535,-56.55535,-56.55535,1
-63.35548,-38.60964,-52.17871,9.277876,-11.11086,-15,-85.19326,4.43641,2.218205,-80.2897,-80.2897,-80.2897,15,-61.63652,-61.63652,-61.63652,25,-56.55535,-56.55535,-56.55535,1
-63.35548,-38.60964,-52.17871,9.277876,-11.11086,-15,-85.19326,4.43641,2.218205,-80.2897,-80.2897,-80.2897,15,-61.63652,-61.63652,-61.63652,25,-56.55535,-56.55535,-56.55535,1
-63.35548,-38.60964,-52.17871,9.277876,-11.11086,-15,-85.19326,4.43641,2.218205,-80.2897,-80.2897,-80.2897,15,-61.63652,-61.63652,-61.63652,25,-56.55535,-56.55535,-56.55535,1
-63.35548,-38.60964,-52.17871,9.277876,-11.11086,-15,-85.19326,4.43641,2.218205,-80.2897,-80.2897,-80.2897,15,-61.63652,-61.63652,-61.63652,25,-56.55535,-56.55535,-56.55535,1
-63.35548,-38.60964,-52.17871,9.277876,-11.11086,-15,-85.19326,4.43641,2.218205,-80.2897,-80.2897,-80.2897,15,-61.63652,-61.63652,-61.63652,25,-56.55535,-56.55535,-56.55535,1
-63.35548,-38.60964,-52.17871,9.277876,-11.11086,-15,-85.19326,4.43641,2.218205,-80.2897,-80.2897,-80.2897,15,-61.63652,-61.63652,-61.63652,25,-56.55535,-56.55535,-56.55535,1
-63.35548,-38.60964,-52.17871,9.277876,-11.11086,-15,-85.19326,4.43641,2.218205,-80.2897,-80.2897,-80.2897,15,-61.63652,-61.63652,-61.63652,25,-56.55535,-56.55535,-56.55535,1
-63.35548,-38.60964,-52.17871,9.277876,-11.11086,-15,-85.19326,4.43641,2.218205,-80.2897,-80.2897,-80.2897,15,-61.63652,-61.63652,-61.63652,25,-56.55535,-56.55535,-56.55535,1
-63.35548,-38.60964,-52.17871,9.277876,-11.11086,-15,-85.19326,4.43641,2.218205,-80.2897,-80.2897,-80.2897,15,-61.63652,-61.63652,-61.63652,25,-56.55535,-56.55535,-56.55535,1
-63.35548,-38.60964,-52.17871,9.277876,-11.11086,-15,-85.19326,4.43641,2.218205,-80.2897,-80.2897,-80.2897,15,-61.63652,-61.63652,-61.63652,25,-56.55535,-56.55535,-56.55535,1
-63.35548,-38.60964,-52.17871,9.277876,-11.11086,-15,-85.19326,4.43641,2.218205,-80.2897,-80.2897,-80.2897,15,-61.63652,-61.63652,-61.63652,25,-56.55535,-56.55535,-56.55535,1
-63.35548,-38.60964,-52.17871,9.277876,-11.11086,-15,-85.19326,4.43641,2.218205,-80.2897,-80.2897,-80.2897,15,-61.63652,-61.63652,-61.63652,25,-56.55535,-56.55535,-56.55535,1
-63.35548,-38.60964,-52.17871,9.277876,-11.11086,-15,-85.19326,4.43641,2.218205,-80.2897,-80.2897,-80.2897,15,-61.63652,-61.63652,-61.63652,25,-56.55535,-56.55535,-56.55535,1
-63.35548,-38.60964,-52.17871,9.277876,-11.11086,-15,-85.19326,4.43641,2.218205,-80.2897,-80.2897,-80.2897,15,-61.63652,-61.63652,-61.63652,25,-56.55535,-56.55535,-56.55535,1
-63.35548,-38.60964,-52.17871,9.277876,-11.11086,-15,-85.19326,4.43641,2.218205,-80.2897,-80.2897,-80.2897,15,-61.63652,-61.63652,-61.63652,25,-56.55535,-56.55535,-56.55535,1
-63.35548,-38.60964,-52.17871,9.277876,-11.11086,-15,-85.19326,4.43641,2.218205,-80.2897,-80.2897,-80.2897,15,-61.63652,-61.63652,-61.63652,25,-56.55535,-56.55535,-56.55535,1
-63.35548,-38.60964,-52.17871,9.277876,-11.11086,-15,-85.19326,4.43641,2.218205,-80.2897,-80.2897,-80.2897,15,-61.63652,-61.63652,-61.63652,25,-56.55535,-56.55535,-56.55535,1
-63.35548,-38.60964,-52.17871,9.277876,-11.11086,-15,-85.19326,4.43641,2.218205,-80.2897,-80.2897,-80.2897,15,-61.63652,-61.63652,-61.63652,25,-56.55535,-56.55535,-56.55535,1
-63.35548,-38.60964,-52.17871,9.277876,-11.11086,-15,-85.19326,4.43641,2.218205,-80.2897,-80.2897,-80.2897,15,-61.63652,-61.63652,-61.63652,25,-56.55535,-56.55535,-56.55535,1
-63.35548,-38.60964,-52.17871,9.277876,-11.11086,-15,-85.19326,4.43641,2.218205,-80.2897,-80.2897,-80.2897,15,-61.63652,-61.63652,-61.63652,25,-56.55535,-56.55535,-56.55535,1
-63.35548,-38.60964,-52.17871,9.277876,-11.11086,-15,-85.19326,4.43641,2.218205,-80.2897,-80.2897,-80.2897,15,-61.63652,-61.63652,-61.63652,25,-56.55535,-56.55535,-56.55535,1
-63.35548,-38.60964,-52.17871,9.277876,-11.11086,-15,-85.19326,4.43641,2.218205,-80.2897,-80.2897,-80.2897,15,-61.63652,-61.63652,-61.63652,25,-56.55535,-56.55535,-56.55535,1
-63.35548,-38.60964,-52.17871,9.277876,-11.11086,-15,-85.19326,4.43641,2.218205,-80.2897,-80.2897,-80.2897,15,-61.63652,-61.63652,-61.63652,25,-56.55535,-56.55535,-56.55535,1
-63.35548,-38.60964,-52.17871,9.277876,-11.11086,-15,-85.19326,4.43641,2.218205,-80.2897,-80.2897,-80.2897,15,-61.63652,-61.63652,-61.63652,25,-56.55535,-56.55535,-56.55535,1
-63.35548,-38.60964,-52.17871,9.277876,-11.11086,-15,-85.19326,4.43641,2.218205,-80.2897,-80.2897,-80.2897,15,-61.63652,-61.63652,-61.63652,25,-56.55535,-56.55535,-56.55535,1
-63.35548,-38.60964,-52.17871,9.277876,-11.11086,-15,-85.19326,4.43641,2.218205,-80.2897,-80.2897,-80.2897,15,-61.63652,-61.63652,-61.63652,25,-56.55535,-56.55535,-56.55535,1
-63.35548,-38.60964,-52.17871,9.277876,-11.11086,-15,-85.19326,4.43641,2.218205,-80.2897,-80.2897,-80.2897,15,-61.63652,-61.63652,-61.63652,25,-56.55535,-56.55535,-56.55535,1
-63.35548,-38.60964,-52.17871,9.277876,-11.11086,-15,-85.19326,4.43641,2.218205,-80.2897,-80.2897,-80.2897,15,-61.63652,-61.63652,-61.63652,25,-56.55535,-56.55535,-56.55535,1
-63.35548,-38.60964,-52.17871,9.277876,-11.11086,-15,-85.19326,4.43641,2.218205,-80.2897,-80.2897,-80.2897,15,-61.63652,-61.63652,-61.63652,25,-56.55535,-56.55535,-56.55535,1
-63.35548,-38.60964,-52.17871,9.277876,-11.11086,-15,-85.19326,4.43641,2.218205,-80.2897,-80.2897,-80.2897,15,-61.63652,-61.63652,-61.63652,25,-56.55535,-56.55535,-56.55535,1
-63.35548,-38.60964,-52.17871,9.277876,-11.11086,-15,-85.19326,4.43641,2.218205,-80.2897,-80.2897,-80.2897,15,-61.63652,-61.63652,-61.63652,25,-56.55535,-56.55535,-56.55535,1
-63.35548,-38.60964,-52.17871,9.277876,-11.11086,-15,-85.19326,4.43641,2.218205,-80.2897,-80.2897,-80.2897,15,-61.63652,-61.63652,-61.63652,25,-56.55535,-56.55535,-56.55535,1
-63.35548,-38.60964,-52.17871,9.277876,-11.11086,-15,-85.19326,4.43641,2.218205,-80.2897,-80.2897,-80.2897,15,-61.63652,-61.63652,-61.63652,25,-56.55535,-56.55535,-56.55535,1
-63.35548,-38.60964,-52.17871,9.277876,-11.11086,-15,-85.19326,4.43641,2.218205,-80.2897,-80.2897,-80.2897,15,-61.63652,-61.63652,-61.63652,25,-56.55535,-56.55535,-56.55535,1
-63.35548,-38.60964,-52.17871,9.277876,-11.11086,-15,-85.19326,4.43641,2.218205,-80.2897,-80.2897,-80.2897,15,-61.63652,-61.63652,-61.63652,25,-56.55535,-56.55535,-56.55535,1
-63.35548,-38.60964,-52.17871,9.277876,-11.11086,-15,-85.19326,4.43641,2.218205,-80.2897,-80.2897,-80.2897,15,-61.63652,-61.63652,-61.63652,25,-56.55535,-56.55535,-56.55535,1
-25.9112,-20.34775,22.7111,27.53631,15.73014,-15,-59.40608,-17.32821,-8.664104,-55.42999,-55.42999,-55.42999,15,-53.47361,-53.47361,-53.47361,25,-46.39844,-46.39844,-46.39844,2
-25.91539,-20.33404,22.70276,27.55004,15.71459,-15,-59.3045,-17.4298,-8.714899,-55.41933,-55.41933,-55.41933,15,-53.45744,-53.45744,-53.45744,25,-46.38874,-46.38874,-46.38874,2
-25.88147,-20.37374,22.77059,27.51034,15.701,-15,-59.4225,-17.3735,-8.686748,-55.44075,-55.44075,-55.44075,15,-53.49412,-53.49412,-53.49412,25,-46.38874,-46.38874,-46.38874,2
-25.84962,-20.41819,22.83429,27.46589,15.6871,-15,-59.52464,-17.34527,-8.672636,-55.46846,-55.46846,-55.46846,15,-53.52831,-53.52831,-53.52831,25,-46.38874,-46.38874,-46.38874,2
-25.86631,-20.42645,22.8009,27.45764,15.67329,-15,-59.46918,-17.45582,-8.72791,-55.4778,-55.4778,-55.4778,15,-53.53949,-53.53949,-53.53949,25,-46.40012,-46.40012,-46.40012,2
-25.87412,-20.41987,22.78528,27.46421,15.656,-15,-59.36989,-17.59405,-8.797027,-55.4848,-55.4848,-55.4848,15,-53.54461,-53.54461,-53.54461,25,-46.39785,-46.39785,-46.39785,2
-25.92996,-20.3213,22.67357,27.56277,15.63579,-15,-59.57415,-17.12737,-8.563683,-55.41655,-55.41655,-55.41655,15,-53.4639,-53.4639,-53.4639,25,-46.42954,-46.42954,-46.42954,2
-25.92088,-20.30681,22.69173,27.57726,15.61242,-15,-59.55116,-17.1991,-8.599548,-55.41463,-55.41463,-55.41463,15,-53.46252,-53.46252,-53.46252,25,-46.43581,-46.43581,-46.43581,2
-25.90961,-20.29946,22.71427,27.58462,15.58717,-15,-59.90503,-16.95084,-8.475422,-55.42224,-55.42224,-55.42224,15,-53.46811,-53.46811,-53.46811,25,-46.44629,-46.44629,-46.44629,2
-25.89253,-20.28838,22.74845,27.59571,15.56046,-15,-59.97306,-17.03128,-8.51564,-55.43288,-55.43288,-55.43288,15,-53.47491,-53.47491,-53.47491,25,-46.45606,-46.45606,-46.45606,2
-25.87611,-20.27479,22.78127,27.60928,15.53318,-15,-60.00389,-17.15941,-8.579704,-55.44784,-55.44784,-55.44784,15,-53.41746,-53.41746,-53.41746,25,-46.46327,-46.46327,-46.46327,2
-25.85687,-20.26461,22.81975,27.61945,15.50428,-15,-60.03862,-17.26112,-8.630559,-55.45346,-55.45346,-55.45346,15,-53.35604,-53.35604,-53.35604,25,-46.47201,-46.47201,-46.47201,2
-25.88357,-20.19746,22.76634,27.68661,15.48289,-15,-60.07995,-17.36708,-8.683542,-55.47252,-55.47252,-55.47252,15,-53.35456,-53.35456,-53.35456,25,-46.48363,-46.48363,-46.48363,2
-25.9096,-20.12328,22.71426,27.7608,15.45159,-15,-60.11446,-17.56218,-8.781089,-55.4917,-55.4917,-55.4917,15,-53.3475,-53.3475,-53.3475,25,-46.51135,-46.51135,-46.51135,2
-25.8918,-20.10716,22.74987,27.7769,15.40623,-15,-60.18565,-17.32267,-8.661333,-55.57787,-55.57787,-55.57787,15,-53.56969,-53.56969,-53.56969,25,-46.54036,-46.54036,-46.54036,2
-25.87567,-20.08013,22.78212,27.80395,15.3642,-15,-60.22713,-17.07527,-8.537633,-55.63387,-55.63387,-55.63387,15,-53.62214,-53.62214,-53.62214,25,-46.57656,-46.57656,-46.57656,2
-25.76421,-20.22841,23.00502,27.65568,15.34658,-15,-60.22106,-16.82021,-8.410107,-55.67447,-55.67447,-55.67447,15,-53.66458,-53.66458,-53.66458,25,-46.61407,-46.61407,-46.61407,2
-25.73177,-20.21719,23.06991,27.6669,15.30998,-15,-60.19199,-16.56244,-8.281219,-55.70504,-55.70504,-55.70504,15,-53.7079,-53.7079,-53.7079,25,-46.65203,-46.65203,-46.65203,2
-25.74882,-20.08505,23.03579,27.79904,15.28245,-15,-60.15802,-16.72748,-8.36374,-55.77112,-55.77112,-55.77112,15,-53.76416,-53.76416,-53.76416,25,-46.52081,-46.52081,-46.52081,2
-25.76014,-19.93002,23.01314,27.95407,15.21083,-15,-60.13249,-16.85489,-8.427444,-55.8081,-55.8081,-55.8081,15,-53.80809,-53.80809,-53.80809,25,-46.36668,-46.36668,-46.36668,2
-25.70033,-19.89552,23.13273,27.98857,15.21993,-15,-60.13578,-18.65358,-9.326789,-55.65866,-55.65866,-55.65866,15,-53.86987,-53.86987,-53.86987,25,-46.39454,-46.39454,-46.39454,2
-25.61988,-19.86874,23.29364,28.01534,15.22617,-15,-60.08985,-18.7762,-9.388101,-55.49275,-55.49275,-55.49275,15,-53.91967,-53.91967,-53.91967,25,-46.42635,-46.42635,-46.42635,2
-25.61369,-19.69824,23.306,28.18586,15.09516,-15,-59.61985,-19.23871,-9.619357,-55.51186,-55.51186,-55.51186,15,-53.97726,-53.97726,-53.97726,25,-46.9639,-46.9639,-46.9639,2
-25.59743,-19.51554,23.3385,28.36856,14.94716,-15,-59.10934,-19.71253,-9.856263,-55.52041,-55.52041,-55.52041,15,-54.0298,-54.0298,-54.0298,25,-47.05223,-47.05223,-47.05223,2
-25.39578,-19.8616,23.74177,28.02249,14.77128,-15,-58.58223,-20.19185,-10.09593,-55.91204,-55.91204,-55.91204,15,-54.07882,-54.07882,-54.07882,25,-47.13321,-47.13321,-47.13321,2
-25.29839,-19.85393,23.93656,28.03017,14.67338,-15,-58.04376,-20.68882,-10.34441,-55.92392,-55.92392,-55.92392,15,-54.12621,-54.12621,-54.12621,25,-47.17449,-47.17449,-47.17449,2
-25.04886,-20.23565,24.43557,27.64844,14.63577,-15,-57.95336,-20.81068,-10.40534,-55.94394,-55.94394,-55.94394,15,-54.17368,-54.17368,-54.17368,25,-47.22512,-47.22512,-47.22512,2
-24.95498,-20.24343,24.62335,27.64068,14.55655,-15,-57.87811,-20.87304,-10.43652,-55.95769,-55.95769,-55.95769,15,-54.21355,-54.21355,-54.21355,25,-47.26842,-47.26842,-47.26842,2
-24.85812,-20.2438,24.81705,27.6403,14.48046,-15,-59.92941,-19.01109,-9.505547,-55.97632,-55.97632,-55.97632,15,-54.27093,-54.27093,-54.27093,25,-47.34129,-47.34129,-47.34129,2
-24.7573,-20.236,25.01868,27.64811,14.40698,-15,-59.9706,-19.02398,-9.511992,-56.00191,-56.00191,-56.00191,15,-54.33577,-54.33577,-54.33577,25,-47.39574,-47.39574,-47.39574,2
-24.65983,-20.21662,25.21359,27.66749,14.33172,-15,-60.02428,-19.04345,-9.521724,-56.06413,-56.06413,-56.06413,15,-54.42363,-54.42363,-54.42363,25,-47.47444,-47.47444,-47.47444,2
-24.57036,-20.20897,25.3925,27.67513,14.24526,-15,-59.98562,-19.14409,-9.572046,-56.09732,-56.09732,-56.09732,15,-54.51324,-54.51324,-54.51324,25,-47.54723,-47.54723,-47.54723,2
-24.49028,-20.23677,25.55264,27.64735,14.17787,-15,-59.8414,-18.90893,-9.454467,-56.12989,-56.12989,-56.12989,15,-54.37872,-54.37872,-54.37872,25,-47.6454,-47.6454,-47.6454,2
-24.41589,-20.30357,25.70143,27.58054,14.0909,-15,-59.62375,-18.84817,-9.424083,-56.18919,-56.18919,-56.18919,15,-54.29171,-54.29171,-54.29171,25,-47.77439,-47.77439,-47.77439,2
-24.36389,-20.40911,25.8054,27.47501,14.03265,-15,-59.39084,-18.87535,-9.437677,-56.2769,-56.2769,-56.2769,15,-54.47755,-54.47755,-54.47755,25,-47.95271,-47.95271,-47.95271,2
-24.32209,-20.48831,25.88898,27.3958,13.97082,-15,-59.15106,-18.91989,-9.459946,-56.36515,-56.36515,-56.36515,15,-54.66734,-54.66734,-54.66734,25,-48.10845,-48.10845,-48.10845,2
-24.2897,-20.5704,25.9538,27.31371,13.91512,-15,-58.96983,-19.29567,-9.647836,-56.4765,-56.4765,-56.4765,15,-55.37313,-55.37313,-55.37313,25,-48.29671,-48.29671,-48.29671,2
-24.26623,-20.64232,26.00071,27.2418,13.86625,-15,-58.83162,-19.5965,-9.798251,-56.59256,-56.59256,-56.59256,15,-55.6055,-55.6055,-55.6055,25,-48.49975,-48.49975,-48.49975,2
-24.25002,-20.70682,26.03316,27.17731,13.8326,-15,-58.75898,-20.53054,-10.26527,-56.71484,-56.71484,-56.71484,15,-55.8335,-55.8335,-55.8335,25,-48.66856,-48.66856,-48.66856,2
-24.23885,-20.75057,26.05549,27.13357,13.81647,-15,-58.71104,-20.65719,-10.32859,-56.82722,-56.82722,-56.82722,15,-56.03343,-56.03343,-56.03343,25,-48.82928,-48.82928,-48.82928,2
-24.29165,-20.7781,25.94988,27.10603,13.81409,-15,-58.7562,-20.73689,-10.36844,-56.9455,-56.9455,-56.9455,15,-56.22353,-56.22353,-56.22353,25,-48.82928,-48.82928,-48.82928,2
-24.36035,-20.79349,25.81248,27.09064,13.82465,-15,-58.783,-20.75362,-10.37681,-57.03548,-57.03548,-57.03548,15,-56.36794,-56.36794,-56.36794,25,-48.82928,-48.82928,-48.82928,2
-24.38742,-20.79618,25.75832,27.08794,13.83792,-15,-58.71807,-20.61765,-10.30883,-57.08113,-57.08113,-57.08113,15,-56.45348,-56.45348,-56.45348,25,-48.97262,-48.97262,-48.97262,2
-24.42414,-20.81193,25.68486,27.07217,13.84638,-15,-58.65632,-20.24098,-10.12049,-57.06914,-57.06914,-57.06914,15,-56.49845,-56.49845,-56.49845,25,-49.07519,-49.07519,-49.07519,2
-24.37931,-20.89607,25.77453,26.98805,13.83662,-15,-58.62543,-19.44498,-9.722491,-57.08002,-57.08002,-57.08002,15,-56.5136,-56.5136,-56.5136,25,-49.21271,-49.21271,-49.21271,2
-24.44585,-21.00787,25.64146,26.87626,13.8417,-15,-58.4866,-18.06458,-9.032289,-57.13049,-57.13049,-57.13049,15,-56.56089,-56.56089,-56.56089,25,-49.24331,-49.24331,-49.24331,2
-24.53319,-21.13513,25.46678,26.74899,13.8519,-15,-54.96748,-18.92357,-9.461784,-57.14329,-57.14329,-57.14329,15,-56.60618,-56.60618,-56.60618,25,-49.26373,-49.26373,-49.26373,2
-24.64016,-21.26308,25.25284,26.62105,13.86559,-15,-53.09805,-17.63553,-8.817766,-57.12213,-57.12213,-57.12213,15,-56.62943,-56.62943,-56.62943,25,-49.27529,-49.27529,-49.27529,2
-24.76992,-21.40215,24.99333,26.48195,13.91695,-15,-51.0129,-19.73997,-9.869986,-56.96873,-56.96873,-56.96873,15,-56.64646,-56.64646,-56.64646,25,-49.27944,-49.27944,-49.27944,2
-24.89152,-21.55456,24.75014,26.32956,13.93455,-15,-48.88326,-21.9052,-10.9526,-56.95572,-56.95572,-56.95572,15,-56.66878,-56.66878,-56.66878,25,-49.29145,-49.29145,-49.29145,2
-25.02776,-21.73124,24.47767,26.15287,13.95176,-15,-46.81396,-20.52188,-10.26094,-56.96256,-56.96256,-56.96256,15,-56.70129,-56.70129,-56.70129,25,-49.30955,-49.30955,-49.30955,2
-25.16535,-21.9121,24.20251,25.97203,13.96379,-15,-44.88791,-18.73121,-9.365605,-56.98768,-56.98768,-56.98768,15,-56.72613,-56.72613,-56.72613,25,-49.31792,-49.31792,-49.31792,2
-25.31811,-22.07647,23.89696,25.80763,13.98229,-15,-43.20225,-9.505351,-4.752676,-57.00389,-57.00389,-57.00389,15,-56.74311,-56.74311,-56.74311,25,-49.32345,-49.32345,-49.32345,2
-25.50102,-22.19186,23.53113,25.69226,14.03829,-15,-41.67159,-7.760614,-3.880307,-56.99684,-56.99684,-56.99684,15,-56.75648,-56.75648,-56.75648,25,-49.32203,-49.32203,-49.32203,2
-25.72674,-22.26772,23.07969,25.6164,14.07998,-15,-40.01912,-6.017075,-3.008538,-56.98924,-56.98924,-56.98924,15,-56.76175,-56.76175,-56.76175,25,-49.3092,-49.3092,-49.3092,2
-26.05598,-22.29877,22.42124,25.58535,14.13551,-15,-38.37295,-3.842712,-1.921356,-56.97249,-56.97249,-56.97249,15,-56.76398,-56.76398,-56.76398,25,-49.30317,-49.30317,-49.30317,2
-26.62827,-22.29994,21.27665,25.58418,14.24133,-15,-36.60279,-1.434111,-0.7170557,-56.97249,-56.97249,-56.97249,15,-56.86004,-56.86004,-56.86004,25,-49.39175,-49.39175,-49.39175,2
-27.28478,-22.30687,19.96363,25.57725,14.37721,-15,-34.66237,0.8119963,0.4059981,-56.97249,-56.97249,-56.97249,15,-57.10945,-57.10945,-57.10945,25,-49.56724,-49.56724,-49.56724,2
-28.04655,-22.34493,18.44008,25.53918,14.5463,-15,-32.51822,2.906154,1.453077,-56.98806,-56.98806,-56.98806,15,-57.47091,-57.47091,-57.47091,25,-49.56724,-49.56724,-49.56724,2
-28.86742,-22.42076,16.79837,25.46336,14.73055,-15,-30.31254,5.045742,2.522871,-57.05372,-57.05372,-57.05372,15,-57.97093,-57.97093,-57.97093,25,-49.56724,-49.56724,-49.56724,2
-29.5441,-22.51458,15.44498,25.36954,14.75777,-15,-28.08532,6.996444,3.498222,-57.51884,-57.51884,-57.51884,15,-58.53851,-58.53851,-58.53851,25,-49.84544,-49.84544,-49.84544,2
-55.25977,-46.91172,-35.98308,0.9717935,20.36693,-15,20.88667,33.78337,16.89168,-73.44351,-73.44351,-73.44351,15,-78.60504,-78.60504,-78.60504,25,-64.39497,-64.39497,-64.39497,2
-55.45342,-46.74388,-36.37039,1.139628,20.35569,-15,20.51453,33.94752,16.97376,-73.50753,-73.50753,-73.50753,15,-78.61761,-78.61761,-78.61761,25,-64.40826,-64.40826,-64.40826,2
-55.67791,-46.5148,-36.81934,1.368708,20.3354,-15,20.4246,34.32406,17.16203,-73.42609,-73.42609,-73.42609,15,-78.52422,-78.52422,-78.52422,25,-64.30331,-64.30331,-64.30331,2
-55.90191,-46.2584,-37.26736,1.625111,20.31804,-15,20.32215,34.75185,17.37593,-73.32829,-73.32829,-73.32829,15,-78.42153,-78.42153,-78.42153,25,-64.19932,-64.19932,-64.19932,2
-56.109,-46.09895,-37.68146,1.784594,20.28066,-15,21.00076,34.12199,17.061,-72.86044,-72.86044,-72.86044,15,-78.03142,-78.03142,-78.03142,25,-63.71224,-63.71224,-63.71224,2
-56.68462,-45.51689,-38.83267,2.366659,20.24417,-15,20.71917,33.14122,16.57061,-72.55178,-72.55178,-72.55178,15,-77.81551,-77.81551,-77.81551,25,-63.30508,-63.30508,-63.30508,2
-56.68462,-45.51689,-38.83267,2.366659,20.24417,-15,20.71917,33.14122,16.57061,-72.55178,-72.55178,-72.55178,15,-77.81551,-77.81551,-77.81551,25,-63.30508,-63.30508,-63.30508,2
-56.68462,-45.51689,-38.83267,2.366659,20.24417,-15,20.71917,33.14122,16.57061,-72.55178,-72.55178,-72.55178,15,-77.81551,-77.81551,-77.81551,25,-63.30508,-63.30508,-63.30508,2
-56.73795,-45.51613,-38.93935,2.367415,20.65625,-15,20.50109,33.11265,16.55632,-72.48987,-72.48987,-72.48987,15,-77.78211,-77.78211,-77.78211,25,-63.20707,-63.20707,-63.20707,2
-56.78735,-45.49881,-39.03818,2.384743,21.08125,-15,20.31966,33.12584,16.56292,-72.43041,-72.43041,-72.43041,15,-77.75894,-77.75894,-77.75894,25,-63.09843,-63.09843,-63.09843,2
-56.94527,-45.3075,-39.35401,2.576054,21.03393,-15,19.98876,33.12117,16.56059,-72.43041,-72.43041,-72.43041,15,-77.77246,-77.77246,-77.77246,25,-63.06796,-63.06796,-63.06796,2
-57.07505,-45.10587,-39.61358,2.777682,20.92335,-15,19.65391,33.0769,16.53845,-72.43041,-72.43041,-72.43041,15,-77.77901,-77.77901,-77.77901,25,-63.02127,-63.02127,-63.02127,2
-57.39826,-44.60191,-40.25996,3.281667,20.1153,-15,19.52626,33.02018,16.51009,-72.35644,-72.35644,-72.35644,15,-77.71123,-77.71123,-77.71123,25,-62.87876,-62.87876,-62.87876,2
-57.47909,-44.40706,-40.42402,3.480457,20.10263,-15,19.22465,32.9678,16.4839,-72.29565,-72.29565,-72.29565,15,-77.6541,-77.6541,-77.6541,25,-62.75154,-62.75154,-62.75154,2
-57.49095,-44.18778,-40.44774,3.699733,20.09715,-15,18.6855,32.92604,16.46302,-72.37194,-72.37194,-72.37194,15,-77.61548,-77.61548,-77.61548,25,-62.68021,-62.68021,-62.68021,2
